Close,Open,High,Low,Volume,Change,ADX,aroondown,aroonup,BOP,CCI,CMO,DX,MFI,PPO,ROC,RSI,slowk,slowd,fastk,fastd,ULTOSC,WILLR
293.7,293.0,296.7,291.7,49070.0,0.0024,31.144180703219664,28.571428571428573,0.0,0.13999999999999774,103.29562223315257,30.37019907630864,18.551454626443906,56.210260764194345,0.9537434430138156,7.189781021897801,65.18509953815432,87.4825897006742,77.56266608813169,86.60714285714283,88.91364239900429,66.03036851084008,-5.607476635514018
288.4,293.7,294.7,286.9,50670.0,-0.0181,29.622444819267734,21.42857142857143,92.85714285714286,-0.67948717948718,50.937459027139965,18.93152721634438,9.839878327892617,56.8351299096975,0.7586339112096964,5.563689604685207,59.465763608172196,91.02675789736382,85.33308827096175,30.83333333333324,76.63586462122653,61.924044686598535,-15.514018691588806
287.0,288.4,289.9,284.9,44790.0,-0.004699999999999999,27.95896292136614,14.285714285714286,85.71428571428572,-0.2799999999999955,11.534795042898374,16.03535451394692,6.333698248645427,63.07258933278981,0.7786313007963509,3.348937702556709,58.017677256973464,86.32109509746536,88.27681423183448,17.7966101694917,62.95761759435139,63.489723893982685,-18.130841121495305
283.7,287.0,288.7,280.8,49210.0,-0.0115,26.009499259594264,7.142857142857143,78.57142857142857,-0.4177215189873444,-50.23196963306543,9.280137866835247,0.6664716565598746,64.14678084048772,0.9018026974636946,3.1261359505634134,54.64006893341763,76.47813042440183,84.60866113974369,18.238993710691705,48.09056485134122,55.075989568380315,-24.299065420560748
280.5,283.7,284.5,276.3,39430.0,-0.0115,24.711525368599503,0.0,71.42857142857143,-0.39024390243902357,-147.27406679764226,3.017182209501156,7.837864785667671,65.4234169794933,0.8278828589947665,1.4466546112115841,51.50859110475058,63.81395564834976,75.537727056739,20.588235294117617,34.81286307295545,52.19347542473521,-65.06024096385543
281.4,280.5,282.5,275.9,35670.0,0.0032,23.551446709117215,7.142857142857143,64.28571428571429,0.13636363636363244,-127.9158699808798,4.6719461330849645,8.470424135847432,60.40861126717984,0.8051420532931828,2.141560798548081,52.335973066542486,51.96934928053728,64.08714511776297,29.255319148936152,23.342498331314115,53.59414667984442,-61.445783132530224
281.6,281.4,285.0,278.9,45890.0,0.0008,22.13210700175202,0.0,57.142857142857146,0.032786885245908975,-72.25508317929818,5.059618092949976,3.6806908060044496,60.42245303531595,0.7773096911983367,-2.3578363384188505,52.52980904647499,41.5900101617122,52.45777169686642,40.714285714286035,25.318688807504675,49.63085844296873,-63.98305084745758
284.3,281.6,285.7,279.6,44840.0,0.0097,20.716836328476806,7.142857142857143,50.0,0.44262295081967273,-40.791738382099815,10.35950221643445,2.318317575899007,60.23642739062763,0.8279824264954763,-1.524073432629014,55.179751108217225,38.309746248918174,43.95636856372257,65.62500000000021,34.884366773606374,53.602851505091756,-52.54237288135591
281.7,284.3,285.5,280.5,38290.0,-0.0091,19.40265641757839,0.0,42.85714285714286,-0.5200000000000046,-40.942269409422835,4.32031416128114,2.31831757589901,60.47969341254961,0.6575982115492326,-3.4612748457847897,52.16015708064058,34.328436394114355,38.07606426824827,59.1836734693878,43.07330272534559,54.17929563667683,-66.96428571428578
278.0,281.7,282.0,276.5,33260.0,-0.0132,18.741269828507175,7.142857142857143,35.714285714285715,-0.6727272727272706,-106.33717404487653,-3.7515805157522855,10.143244170581385,55.35134424228991,0.5344369784328917,-5.119453924914675,48.12420974212386,30.076480722667192,34.238221121899926,21.428571428571637,43.2413699522364,52.824187613797804,-83.48214285714289
277.9,278.0,279.6,274.3,42810.0,-0.0004,18.4178652116411,100.0,28.571428571428573,-0.018867924528306136,-127.72695285010361,-3.9678554491949,14.213605192382145,46.255026717354006,0.5692306994507689,-5.379639087504263,48.01607227540255,26.256868131868163,30.220595082883253,31.578947368420817,43.70609559613333,54.102314294928014,-83.92857142857156
258.6,277.9,278.9,257.4,82540.0,-0.0694,19.787884008684653,100.0,21.42857142857143,-0.897674418604649,-256.27073656270727,-34.540224061591445,37.59812837025089,37.33884581478535,-0.012299618711802534,-10.332871012482647,32.72988796920428,20.34969801191179,25.561015622149068,4.240282685512526,36.411294990378636,40.24515693647396,-96.94656488549606
263.9,258.6,266.8,258.6,57480.0,0.0204,21.0600443202251,92.85714285714286,14.285714285714286,0.6463414634146295,-160.87769784172582,-22.96334801652505,37.59812837025087,31.45622844330281,-0.58082677561165,-8.048780487804885,38.51832599173747,14.906381275029357,20.504315806269787,23.13167259786475,27.91262950995154,39.08493674915548,-83.46055979643766
263.3,263.9,266.6,260.5,48570.0,-0.0022,22.241336038084086,85.71428571428572,7.142857142857143,-0.09836065573769896,-103.38084189592232,-23.763116772170765,37.59812837025087,28.662284710535467,-1.0537386068379448,-7.190694395488184,38.11844161391461,12.960227428875523,16.072102238605577,23.983739837398492,20.87264278355368,38.53019884359206,-84.98727735368948
269.0,263.3,269.9,261.4,51360.0,0.0218,22.725584679485404,78.57142857142857,0.0,0.6705882352941163,-56.69656665635636,-11.880063936319715,29.020817017702523,28.37990940684873,-1.4869607101079922,-4.099821746880572,44.05996803184014,18.35313723472462,15.406581979543185,52.25225225225225,27.037378948289803,42.020470870158846,-68.90080428954418
267.7,269.0,271.5,263.7,56730.0,-0.0051,22.884741068390383,71.42857142857143,0.0,-0.16666666666666788,-38.38350785340306,-13.910275459950574,24.953774124155128,36.548381811562805,-1.8032237017432204,-4.868514570007099,43.044862270024716,22.418003463901833,17.91045604250068,47.9069767441861,30.30298482344286,44.516508913458814,-68.30769230769226
263.4,267.7,268.4,261.3,56490.0,-0.0158,23.29226132056674,64.28571428571429,0.0,-0.6056338028169059,-57.06625813864392,-20.4396778626467,28.590024598859348,36.14267105372857,-2.1709920854039626,-6.463068181818199,39.780161068676655,26.047599126513415,22.272913275046644,37.209302325581106,36.896788751456576,44.47777952263004,-80.83067092651758
265.0,263.4,267.2,260.2,52330.0,0.006,23.78981296283164,57.142857142857146,0.0,0.2285714285714318,-54.39709882139669,-16.887248409282897,30.257984312275287,36.17631935903646,-2.551203736974456,-6.788603587759412,41.556375795358555,27.933369169806753,25.466323920074018,42.47787610619475,40.76602945312258,45.385548692480384,-73.14487632508826
260.5,265.0,266.5,259.4,38910.0,-0.017,24.34132085350694,50.0,21.42857142857143,-0.6338028169014064,-84.12955465587025,-23.70338610839502,31.510923432285843,36.34388510822289,-2.9523268593170866,-7.525736599219024,38.14830694580249,26.49341265988557,26.824793652068596,9.090909090909262,37.78746330382473,50.453817476192675,-89.04593639575964
257.1,260.5,261.9,254.6,69040.0,-0.0131,25.362259689380828,100.0,14.285714285714286,-0.4657534246575322,-204.62060194998057,-28.47617796848508,38.634464555741346,34.871909521438084,-3.5281782073715795,-7.51798561151078,35.761911015757455,20.699395062151986,25.04205896394812,14.792899408284185,30.295592735031118,46.98938993444863,-91.9614147909967
257.1,257.1,259.9,252.9,47880.0,0.0,26.477524963145623,100.0,7.142857142857143,0.0,-155.80110497237175,-28.47617796848508,40.97597352208798,28.266233261658147,-4.009775524981853,-7.484706729039203,35.761911015757455,16.306841056833424,21.166549592957008,27.096774193548544,26.13355222490361,48.229471375532604,-87.19512195121945
246.7,257.1,257.5,245.7,94500.0,-0.0405,28.13809799885133,100.0,0.0,-0.8813559322033919,-173.36317851147015,-41.465902639560305,49.725547463025535,20.50143848792672,-4.571425908319791,-4.601701469450903,29.267048680219855,12.656528872795983,16.554254997260475,4.651162790697675,19.621924317926922,37.970034162752015,-97.48743718592965
226.0,246.7,247.9,214.3,245820.0,-0.084,31.15399847582376,100.0,0.0,-0.6160714285714284,-229.3056807935067,-57.867554496239784,70.36070467646532,16.747441511217684,-5.317583450869766,-14.361500568397112,21.066222751880105,10.907795159485463,13.290388363038304,22.413793103448256,15.609107717377622,36.52057037684132,-82.7178729689808
234.7,226.0,238.0,225.5,90980.0,0.0383,33.9544774901553,92.85714285714286,0.0,0.6959999999999991,-128.06820731433703,-40.09917460789202,70.36070467646532,24.102808028894913,-5.326890278567362,-10.862134447398407,29.950412696053984,15.849849571504517,13.138057867928667,42.85714285714284,22.362354470624336,41.20441557304412,-68.75957120980095
232.4,234.7,236.3,230.5,57650.0,-0.0096,36.55492228917744,85.71428571428572,0.0,-0.39655172413792733,-92.60157671315957,-41.95904535299928,70.36070467646532,29.080522511063396,-5.499096981337594,-13.605947955390329,29.020477323500355,20.560397922829548,15.772680884606524,39.69298245614036,27.342371080195573,38.773916262570374,-71.9814241486068
229.5,232.4,235.1,221.0,74210.0,-0.0123,39.25388979745224,78.57142857142857,0.0,-0.20567375886524872,-86.90592846643831,-44.30708150196008,74.34046740502454,29.63527401712822,-5.690404208435167,-14.269704893537538,27.84645924901996,22.988485299370517,19.799577597901543,35.18518518518517,28.9600532785229,43.8429943672515,-73.42657342657344
226.8,229.5,232.7,224.3,48840.0,-0.012199999999999999,41.76007391227883,71.42857142857143,21.42857142857143,-0.32142857142857095,-72.31158961367953,-46.47804561738917,74.34046740502454,30.101913928001895,-6.104359596077612,-13.895216400911147,26.760977191305408,26.769144168524964,23.439342463575027,37.202380952380956,35.47029691085956,42.79438425484056,-78.14685314685315
211.4,226.8,228.4,207.8,196700.0,-0.0676,44.47743414581133,100.0,14.285714285714286,-0.747572815533981,-117.2242874845105,-56.81758582705733,79.80311718173375,22.42772506055298,-6.8383265378478715,-20.22641509433962,21.59120708647134,24.334971958734325,24.697533808876617,11.92052980132449,33.371644250434805,37.95580049511555,-94.34850863422292
220.5,211.4,226.6,196.3,190790.0,0.0429,47.199457522940456,100.0,7.142857142857143,0.3003300330033003,-119.63746223564978,-39.64977714802765,82.58576142561913,16.045583994159564,-7.300789234189183,-15.355086372360848,30.175111425986174,24.02862104589541,25.04424572438492,60.49999999999997,36.90021567900623,47.318483168366,-67.81914893617022
225.0,220.5,230.7,218.8,92810.0,0.0202,49.071816741363136,92.85714285714286,0.0,0.3781512605042024,-35.76799140708927,-31.956578407671998,73.41248658085796,17.55565017359296,-7.786223158739693,-12.48541423570596,34.02171079616401,25.876587893862258,24.746726966164015,73.96907216494846,43.755433620767846,50.364285185438106,-60.19417475728155
222.7,225.0,228.4,222.0,60250.0,-0.01,50.810436015612765,85.71428571428572,0.0,-0.35937500000000144,-17.081339712918655,-33.95911112561246,73.41248658085794,17.634668454020616,-8.2204710860081,-13.3800077790743,33.02044443719377,28.610683066981817,26.17196400224651,72.52747252747251,51.22389108922532,47.0511166361321,-62.76445698166434
231.6,222.7,234.8,219.6,90660.0,0.04,51.39218104284871,78.57142857142857,0.0,0.5855263157894735,40.08411517308336,-19.324837174707955,58.954866396915925,23.7038931450299,-8.366481039512054,-6.120794487231452,40.33758141264602,35.34068262717006,29.942651196004732,91.68831168831164,62.12107723641145,50.80018385897661,-49.71509971509973
228.5,231.6,233.1,226.4,43740.0,-0.013600000000000001,51.932372853853515,71.42857142857143,0.0,-0.46268656716417905,57.568410114306204,-22.50063915293802,58.95486639691594,26.838037088614808,-8.571766435817132,1.106194690265494,38.74968042353098,44.675439632282334,36.208935108811424,83.63636363636361,76.46424400341928,49.52862557350837,-50.914634146341456
228.4,228.5,232.3,225.4,39810.0,-0.0004,52.47761375809142,64.28571428571429,0.0,-0.01449275362318757,60.75085324232142,-22.606477042193738,59.56574551318424,27.584766969182024,-8.393492443808249,-2.6842778014486535,38.696761478903134,50.29078387737041,43.43563537894095,59.999999999999964,76.36424400341926,50.24826729617767,-49.528301886792434
229.5,228.4,231.8,224.2,54510.0,0.004699999999999999,53.038410229233385,57.142857142857146,0.0,0.14473684210526197,57.76892430278891,-20.654547606642087,60.32876435407905,27.569957755148504,-7.524469820554623,-1.2478485370051695,39.67272619667895,58.03740709161953,51.00121020042411,65.13157894736838,74.59674535990325,56.22302409859991,-45.75163398692811
227.2,229.5,231.4,225.8,66540.0,-0.01,53.559149809579495,50.0,0.0,-0.41071428571428814,51.616562677255125,-23.400521151376154,60.328764354079034,28.33465185589669,-7.038612358484565,-1.002178649237473,38.299739424311916,65.43862660381464,57.922272524268216,49.99999999999991,70.09125085440873,49.722348564448076,-40.11627906976748
228.6,227.2,230.6,225.6,58770.0,0.0064,54.05299212068258,42.85714285714286,0.0,0.28000000000000114,43.22289156626519,-20.66314898963456,60.47294216502266,38.12575044005486,-6.439472412126208,0.7936507936507908,39.66842550518272,70.9874822090795,64.82117196817124,49.43820224719104,61.6412289661846,51.14779105941102,-22.541966426858533
226.2,228.6,229.6,225.4,54150.0,-0.0106,54.52256719418569,35.714285714285715,0.0,-0.5714285714285743,-22.377622377619915,-23.784399439684314,60.62704314972607,31.080692680779958,-6.068421249352565,7.000946073793757,38.10780028015784,75.99707392455358,70.80772757914926,24.69135802469129,49.85222784385013,51.7539176279484,-25.250000000000057
230.3,226.2,231.1,225.8,61760.0,0.0179,54.60834730639908,28.571428571428573,0.0,0.7735849056603842,69.00726392251998,-15.429741370843658,55.72348876517319,31.274172963365583,-5.437986181572196,4.444444444444451,42.28512931457817,81.21755112177496,76.06736908513604,80.26315789473689,53.904859422797514,49.353722664718624,-12.371134020618518
233.7,230.3,235.6,228.3,48280.0,0.0149,53.689440944058965,21.42857142857143,100.0,0.4657534246575322,259.5744680851019,-8.867663037481023,41.74365823363752,36.53497041027715,-4.203144806753505,3.8666666666666627,45.56616848125948,84.32736861129477,80.51399788587446,81.37254901960777,57.1530534372454,54.08694211593419,-4.8346055979643925
239.9,233.7,243.6,234.7,66270.0,0.0265,51.35124527799202,14.285714285714286,100.0,0.6966292134831475,237.95066413662292,2.0657497821184414,20.954701619121824,42.13966367353195,-3.0664672216441096,7.723394701392006,51.03287489105922,85.89349764355286,83.81280579220756,79.67032967032972,63.08711937131136,56.61143002559136,-7.822410147991523
239.6,239.9,242.7,237.5,57190.0,-0.0012,49.18006358807272,7.142857142857143,92.85714285714286,-0.057692307692310006,144.07407407407422,1.5343953817163498,20.95470161912182,53.69898809384591,-2.104873440809274,3.4542314335060498,50.76719769085818,85.91067977413707,85.37718200966158,78.02197802197801,68.80387452626876,55.76513275705245,-8.45665961945032
243.2,239.6,246.4,239.2,76350.0,0.015300000000000001,46.533856547806536,0.0,100.0,0.499999999999998,127.61860028182338,7.741332671639676,12.133165024346189,68.89516708592109,-1.0529162091738882,6.433260393873086,53.87066633581984,87.990152540177,86.59810998595566,84.46601941747565,80.75880680482564,56.129058604862934,-11.594202898550789
237.4,243.2,244.3,236.5,69260.0,-0.024,44.41688502270118,0.0,92.85714285714286,-0.7435897435897403,62.96404560070199,-2.8807196749793427,16.89625519633148,59.793484839345325,-0.39646610146238226,3.9404553415061327,48.559640162510334,82.21970676973123,85.37351302801513,50.27624309392264,74.76142384466279,50.52814979401342,-33.58208955223879
238.1,237.4,240.6,234.3,60540.0,0.0028000000000000004,42.72066256591194,7.142857142857143,85.71428571428572,0.1111111111111096,32.06896551724168,-1.5790968040867117,20.669770627651808,59.53026980593048,0.3158683211887952,3.7472766884531605,49.21045159795664,75.70915041184662,81.97300324058499,31.404958677685826,64.7679057762784,53.781837630532856,-30.97014925373137
239.9,238.1,241.0,237.4,45770.0,0.0076,41.06964081412485,0.0,78.57142857142857,0.500000000000004,44.70971242539294,1.85932664013874,19.606358040892772,57.42578275208315,1.014653653471225,5.589788732394374,50.92966332006937,72.8371655237327,76.92200756843688,46.280991735537164,58.090038189319884,51.430383548537215,-29.279279279279258
235.6,239.9,240.3,233.3,43770.0,-0.0179,40.04563277950327,14.285714285714286,71.42857142857143,-0.6142857142857159,-21.43413873733348,-6.300361517873905,26.733528329422825,52.000320323181406,1.5956031529584118,3.062117235345574,46.849819241063045,65.88478457135173,71.47703350231038,17.55725190839682,45.997092966603645,47.932257049699935,-48.64864864864866
230.2,235.6,236.2,228.3,51600.0,-0.023,39.640540946747414,7.142857142857143,64.28571428571429,-0.683544303797471,-145.72938068682072,-15.459365564306033,34.37434712092124,51.22627397269637,1.9835248211576184,1.7683465959328126,42.27031721784699,52.84427284427284,63.85540764645245,11.874999999999858,31.478889083108488,43.093514956951424,-72.972972972973
229.9,230.2,232.6,226.0,61100.0,-0.0012,39.494658966744694,0.0,57.142857142857146,-0.04545454545454291,-161.3688212927754,-15.950901836827752,37.59819322670933,50.80961764595266,1.964182553437356,-0.17368649587494733,42.02454908158613,45.23809523809523,54.65571755123997,26.00000000000004,26.623640464323966,44.34197888114242,-78.57142857142857
229.5,229.9,242.8,228.0,49520.0,-0.0017000000000000001,37.491482725345854,14.285714285714286,50.0,-0.02702702702702739,-61.62275588715352,-16.646784230470146,11.450191587160946,57.898132332726405,2.171870482798531,-1.797175866495504,41.67660788476493,36.30780572528144,44.796724602549865,20.833333333333318,24.509315395453463,37.04615295221725,-80.47619047619051
228.6,229.5,230.9,225.1,51910.0,-0.0040999999999999995,35.979171958122926,100.0,42.85714285714286,-0.15517241379310412,-114.34739941118738,-18.286112264790116,16.319131984224917,51.226394872442036,2.175194988706806,-4.710295956648613,40.85694386760494,25.45004655766311,35.66531584034663,19.77401129943501,19.207919308233034,40.91194969249815,-83.56807511737091
232.7,228.6,235.2,227.9,56060.0,0.018000000000000002,33.904265036762574,92.85714285714286,35.714285714285715,0.5616438356164389,-41.37931034482795,-7.877334327248395,6.93047505907798,57.94411544963531,2.0845148735057135,-2.8797996661101832,46.061332836375804,22.871911078119183,28.20992112035461,42.937853107344566,24.284039548022584,42.22436361107343,-64.31924882629113
232.2,232.7,234.7,230.6,53170.0,-0.0022,31.977565752642246,85.71428571428572,28.571428571428573,-0.12195121951219529,-20.355951056729324,-8.92981237843583,6.930475059077983,57.541302775617766,1.7146079150278997,-4.523026315789469,45.53509381078209,24.967149173357285,24.42970226971323,40.11299435028242,29.931638418079093,40.42370511992652,-66.66666666666671
231.1,232.2,233.4,230.2,34470.0,-0.004699999999999999,30.245876661398995,78.57142857142857,21.42857142857143,-0.3437499999999964,-31.362725450901472,-11.329921613244869,7.733918475236726,52.430419808209905,1.075840379174206,-2.6537489469250275,44.33503919337757,26.315237704544405,24.718099318673655,33.89830508474573,31.511299435028228,39.47547849764598,-71.83098591549297
231.1,231.1,232.7,229.9,33150.0,0.0,28.683513816486474,71.42857142857143,14.285714285714286,0.0,-24.894291754757393,-11.329921613244863,8.372796832623704,45.81880670121654,0.46346195300710874,-2.9399412011759773,44.33503919337757,28.97300469483567,26.751797190912484,59.405940594059444,39.225820887173455,40.38382573845386,-71.83098591549297
226.3,231.1,231.6,225.0,53430.0,-0.0206,27.943336262268698,100.0,7.142857142857143,-0.7272727272727253,-133.84853168469704,-21.76453502448627,18.321028057437623,38.31635201489749,0.043103448275859615,-5.669028761984163,39.11773248775687,27.147293875613236,27.47851209166447,12.745098039215813,37.820038235129616,36.925913755118714,-93.92523364485976
230.0,226.3,233.2,224.1,71550.0,0.0163,26.945221037634806,100.0,0.0,0.4065934065934056,-56.17021276595766,-10.928109447149335,13.969723117394233,37.53967683453638,-0.368420181146832,-2.376910016977929,44.53594527642534,26.32130406867895,27.48053421304265,55.66037735849065,40.364543085358825,45.988040694960794,-70.79207920792078
229.9,230.0,232.2,228.5,43600.0,-0.0005,26.018399757617626,92.85714285714286,0.0,-0.027027027027025575,-17.910447761194646,-11.158235280344392,13.969723117394242,45.126393591339834,-0.6992292743253349,-0.13032145960033548,44.42088235982781,25.857845958162034,26.44214796748477,62.365591397849514,44.815062494872244,44.93715922451581,-68.98395721925131
233.8,229.9,235.8,229.6,72120.0,0.0168,24.444968756210535,85.71428571428572,35.714285714285715,0.6290322580645153,101.47507629705102,-0.27706496649255974,3.990365737918325,54.53215304384458,-0.8508607897973747,1.6963897346672585,49.86146751675372,30.598374692062777,27.592508239634622,82.90598290598292,54.61659805911968,45.20873464396241,-48.12834224598926
235.0,233.8,237.6,232.7,61580.0,0.0054,22.74831832948499,78.57142857142857,28.571428571428573,0.24489795918367085,152.96202531645545,2.873391698823178,0.6918627820529237,55.469846692181235,-0.7871173926219714,2.3965141612200425,51.436695849411585,36.00612870275796,30.820783117660955,80.74074074074078,58.88355808845595,45.11334101307876,-41.711229946524085
234.3,235.0,235.7,232.7,40290.0,-0.0031,21.172857218954128,71.42857142857143,21.42857142857143,-0.23333333333332953,93.16277018085707,0.8823130967893371,0.6918627820529125,55.7672819901311,-0.7083119986345613,2.493438320209984,50.44115654839466,45.454545454545496,37.35301628312211,75.55555555555567,71.44564959172392,46.770376963045315,-45.45454545454542
232.5,234.3,234.8,231.8,36140.0,-0.0077,19.794100102838424,64.28571428571429,14.285714285714286,-0.6000000000000038,46.52748189177764,-4.249665032212485,1.870257593334278,56.95091745943351,-0.6878891896054642,-0.08594757198108205,47.875167483893755,51.58882947118245,44.34983454282867,43.956043956043985,69.10478291123458,46.09217967473293,-55.08021390374333
238.9,232.5,240.4,232.4,64280.0,0.0274,19.306587022106545,57.142857142857146,7.142857142857143,0.8000000000000007,133.02170283806336,12.74629806977259,12.96891697259209,65.64288381386241,-0.4887505011065263,2.885443583118019,56.373149034886296,63.5451301174867,53.52950168107159,86.11111111111113,73.8538868538869,53.703126129347645,-20.855614973262043
236.7,238.9,240.4,234.8,57300.0,-0.009000000000000001,18.853896304284085,50.0,0.0,-0.3928571428571463,107.47922437673182,6.32902760272491,12.968916972592073,66.05605770146144,-0.5180580224984918,2.4231934227607166,53.16451380136245,68.63092126607104,61.25496028491343,56.97674418604629,68.66803910989958,52.34876625085116,-22.699386503067572
235.9,236.7,237.8,234.4,50520.0,-0.0033,18.337329514728815,42.85714285714286,92.85714285714286,-0.2352941176470534,61.555075593951734,4.010683001245765,11.621961250510292,66.02545249106115,-0.47787271333109743,2.077022933794903,52.00534150062288,71.45169486273782,67.87591541543189,47.67441860465113,62.054774682681646,52.41805164287386,-27.607361963190165
237.1,235.9,238.7,234.7,52880.0,0.004699999999999999,18.03491945305409,35.714285714285715,85.71428571428572,0.29999999999999716,71.63793103448319,7.276500449545292,14.103588651282658,65.9292944204149,-0.3199548942971616,4.772425983208128,53.638250224772655,76.49352419904567,72.19204677595154,61.62790697674403,59.269244966919324,51.187334417496835,-20.24539877300619
236.7,237.1,238.4,235.1,47940.0,-0.0014000000000000002,17.754110110070418,28.571428571428573,78.57142857142857,-0.12121212121212252,55.75519371139834,5.9821109013374825,14.103588651282658,58.96965004854835,-0.06818704610426847,2.9130434782608683,52.991055450668746,79.5092024539877,75.81814050525709,53.74999999999979,61.228036175710486,51.468776267330085,-22.699386503067572
